region,institucion,provincia,localidad,informe,lectura_id,capturas_raw
NEA,CREA,Chaco,Quitilipi,15,3,Sin datos
NEA,CREA,Chaco,Quitilipi,15,24/01_al_07/02,0
NEA,CREA,Chaco,Quitilipi,15,08/02_al_23/02,0
NEA,CREA,Chaco,Pampa del Infierno,15,3,Sin datos
NEA,CREA,Chaco,Pampa del Infierno,15,24/01_al_07/02,Sin datos
NEA,CREA,Chaco,Pampa del Infierno,15,08/02_al_23/02,11
NEA,CREA,Chaco,PampaToloza,15,3,Sin datos
NEA,CREA,Chaco,PampaToloza,15,24/01_al_07/02,Sin datos
NEA,CREA,Chaco,PampaToloza,15,08/02_al_23/02,Sin datos
NEA,CREA,Chaco,Kempe,15,3,0
NEA,CREA,Chaco,Kempe,15,24/01_al_07/02,0
NEA,CREA,Chaco,Kempe,15,08/02_al_23/02,0
NEA,INTA,Chaco,Gancedo,15,3,Sin datos
NEA,INTA,Chaco,Gancedo,15,24/01_al_07/02,Sin datos
NEA,INTA,Chaco,Gancedo,15,08/02_al_23/02,Sin datos
LITORAL,INTA,Santiago Del Estero,Pampa de los Guanacos,15,3,24
LITORAL,INTA,Santiago Del Estero,Pampa de los Guanacos,15,24/01_al_07/02,1
LITORAL,INTA,Santiago Del Estero,Pampa de los Guanacos,15,08/02_al_23/02,38
LITORAL,AAPPCE,Santa Fe,Villa Minetti,15,3,4
LITORAL,AAPPCE,Santa Fe,Villa Minetti,15,24/01_al_07/02,0
LITORAL,AAPPCE,Santa Fe,Villa Minetti,15,08/02_al_23/02,4
LITORAL,AAPRESID,Santa Fe,Logroño,15,3,Sin datos
LITORAL,AAPRESID,Santa Fe,Logroño,15,24/01_al_07/02,Sin datos
LITORAL,AAPRESID,Santa Fe,Logroño,15,08/02_al_23/02,Sin datos
LITORAL,AAPRESID,Santa Fe,Villa Minetti,15,3,Sin datos
LITORAL,AAPRESID,Santa Fe,Villa Minetti,15,24/01_al_07/02,4
LITORAL,AAPRESID,Santa Fe,Villa Minetti,15,08/02_al_23/02,0
LITORAL,CREA,Santa Fe,La Pelada,15,3,Trampa perdida
LITORAL,CREA,Santa Fe,La Pelada,15,24/01_al_07/02,24
LITORAL,CREA,Santa Fe,La Pelada,15,08/02_al_23/02,39
LITORAL,CREA,Santa Fe,Juamarita,15,3,Sin datos
LITORAL,CREA,Santa Fe,Juamarita,15,24/01_al_07/02,Sin datos
LITORAL,CREA,Santa Fe,Juamarita,15,08/02_al_23/02,Sin datos
LITORAL,CREA,Santa Fe,Ambrosetti,15,3,Sin datos
LITORAL,CREA,Santa Fe,Ambrosetti,15,24/01_al_07/02,174
LITORAL,CREA,Santa Fe,Ambrosetti,15,08/02_al_23/02,26
LITORAL,CREA,Santa Fe,Arroyo Ceibal,15,3,7
LITORAL,CREA,Santa Fe,Arroyo Ceibal,15,24/01_al_07/02,2
LITORAL,CREA,Santa Fe,Arroyo Ceibal,15,08/02_al_23/02,6
LITORAL,CREA,Santa Fe,Hersilia,15,3,2
LITORAL,CREA,Santa Fe,Hersilia,15,24/01_al_07/02,36
LITORAL,CREA,Santa Fe,Hersilia,15,08/02_al_23/02,1
LITORAL,CREA,Santa Fe,La Penca y Caraguatá,15,3,161
LITORAL,CREA,Santa Fe,La Penca y Caraguatá,15,24/01_al_07/02,2
LITORAL,CREA,Santa Fe,La Penca y Caraguatá,15,08/02_al_23/02,166
LITORAL,CREA,Santa Fe,Ramayón,15,3,35
LITORAL,CREA,Santa Fe,Ramayón,15,24/01_al_07/02,32
LITORAL,CREA,Santa Fe,Ramayón,15,08/02_al_23/02,2
LITORAL,CREA,Santa Fe,Alejandra,15,3,31
LITORAL,CREA,Santa Fe,Alejandra,15,24/01_al_07/02,2
LITORAL,CREA,Santa Fe,Alejandra,15,08/02_al_23/02,27
LITORAL,CREA,Santa Fe,Margarita,15,3,56
LITORAL,CREA,Santa Fe,Margarita,15,24/01_al_07/02,0
LITORAL,CREA,Santa Fe,Margarita,15,08/02_al_23/02,52
LITORAL,CREA,Santa Fe,Vera y Pintado,15,3,47
LITORAL,CREA,Santa Fe,Vera y Pintado,15,24/01_al_07/02,0
LITORAL,CREA,Santa Fe,Vera y Pintado,15,08/02_al_23/02,5
LITORAL,CREA,Santa Fe,Emilia,15,3,88
LITORAL,CREA,Santa Fe,Emilia,15,24/01_al_07/02,Sin datos
LITORAL,CREA,Santa Fe,Emilia,15,08/02_al_23/02,Sin datos
LITORAL,CREA,Santa Fe,La María,15,3,31
LITORAL,CREA,Santa Fe,La María,15,24/01_al_07/02,2
LITORAL,CREA,Santa Fe,La María,15,08/02_al_23/02,27
LITORAL,CREA,Santa Fe,La Osca,15,3,37
LITORAL,CREA,Santa Fe,La Osca,15,24/01_al_07/02,1
LITORAL,CREA,Santa Fe,La Osca,15,08/02_al_23/02,2
LITORAL,CREA,Santa Fe,Llambí Campbell,15,3,3
LITORAL,CREA,Santa Fe,Llambí Campbell,15,24/01_al_07/02,2
LITORAL,CREA,Santa Fe,Llambí Campbell,15,08/02_al_23/02,0
LITORAL,CREA,Santa Fe,Malabrigo,15,3,49
LITORAL,CREA,Santa Fe,Malabrigo,15,24/01_al_07/02,25
LITORAL,CREA,Santa Fe,Malabrigo,15,08/02_al_23/02,13
LITORAL,CREA,Santa Fe,Soledad,15,3,3
LITORAL,CREA,Santa Fe,Soledad,15,24/01_al_07/02,1
LITORAL,CREA,Santa Fe,Soledad,15,08/02_al_23/02,0
LITORAL,CREA,Santa Fe,Villa Saralegui,15,3,5
LITORAL,CREA,Santa Fe,Villa Saralegui,15,24/01_al_07/02,4
LITORAL,CREA,Santa Fe,Villa Saralegui,15,08/02_al_23/02,1
LITORAL,INTA,Santa Fe,Reconquista,15,3,588
LITORAL,INTA,Santa Fe,Reconquista,15,24/01_al_07/02,152
LITORAL,INTA,Santa Fe,Reconquista,15,08/02_al_23/02,109
LITORAL,INTA,Santa Fe,Calchaquí,15,3,22
LITORAL,INTA,Santa Fe,Calchaquí,15,24/01_al_07/02,0
LITORAL,INTA,Santa Fe,Calchaquí,15,08/02_al_23/02,21
LITORAL,INTA,Santa Fe,Logroño,15,3,44
LITORAL,INTA,Santa Fe,Logroño,15,24/01_al_07/02,1
LITORAL,INTA,Santa Fe,Logroño,15,08/02_al_23/02,18
LITORAL,INTA,Santa Fe,San Javier,15,3,284
LITORAL,INTA,Santa Fe,San Javier,15,24/01_al_07/02,18
LITORAL,INTA,Santa Fe,San Javier,15,08/02_al_23/02,431
LITORAL,INTA,Santa Fe,La sarita,15,3,Sin datos
LITORAL,INTA,Santa Fe,La sarita,15,24/01_al_07/02,0
LITORAL,INTA,Santa Fe,La sarita,15,08/02_al_23/02,Sin datos
LITORAL,AAPRESID,Corrientes,Mercedes,15,3,2
LITORAL,AAPRESID,Corrientes,Mercedes,15,24/01_al_07/02,7
LITORAL,AAPRESID,Corrientes,Mercedes,15,08/02_al_23/02,1
LITORAL,AAPRESID,Corrientes,Ambrosio,15,3,2
LITORAL,AAPRESID,Corrientes,Ambrosio,15,24/01_al_07/02,2
LITORAL,AAPRESID,Corrientes,Ambrosio,15,08/02_al_23/02,3
LITORAL,AAPRESID,Corrientes,Corrientes,15,3,19
LITORAL,AAPRESID,Corrientes,Corrientes,15,24/01_al_07/02,17
LITORAL,AAPRESID,Corrientes,Corrientes,15,08/02_al_23/02,18
CENTRO NORTE,AAPRESID,San Luis,La Toma,15,3,0
CENTRO NORTE,AAPRESID,San Luis,La Toma,15,24/01_al_07/02,0
CENTRO NORTE,AAPRESID,San Luis,La Toma,15,08/02_al_23/02,0
CENTRO NORTE,AAPPCE,Córdoba,Corralito,15,3,9
CENTRO NORTE,AAPPCE,Córdoba,Corralito,15,24/01_al_07/02,0
CENTRO NORTE,AAPPCE,Córdoba,Corralito,15,08/02_al_23/02,2
CENTRO NORTE,AAPPCE,Córdoba,Freyre,15,3,13
CENTRO NORTE,AAPPCE,Córdoba,Freyre,15,24/01_al_07/02,0
CENTRO NORTE,AAPPCE,Córdoba,Freyre,15,08/02_al_23/02,2
CENTRO NORTE,AAPPCE,Córdoba,Morteros,15,3,4
CENTRO NORTE,AAPPCE,Córdoba,Morteros,15,24/01_al_07/02,3
CENTRO NORTE,AAPPCE,Córdoba,Morteros,15,08/02_al_23/02,0
CENTRO NORTE,AAPPCE,Córdoba,Rayo Cortado,15,3,4
CENTRO NORTE,AAPPCE,Córdoba,Rayo Cortado,15,24/01_al_07/02,2
CENTRO NORTE,AAPPCE,Córdoba,Rayo Cortado,15,08/02_al_23/02,3
CENTRO NORTE,AAPPCE,Córdoba,Jesús María,15,3,0
CENTRO NORTE,AAPPCE,Córdoba,Jesús María,15,24/01_al_07/02,0
CENTRO NORTE,AAPPCE,Córdoba,Jesús María,15,08/02_al_23/02,Sin datos
CENTRO NORTE,AAPPCE,Córdoba,El Fortín,15,3,2
CENTRO NORTE,AAPPCE,Córdoba,El Fortín,15,24/01_al_07/02,0
CENTRO NORTE,AAPPCE,Córdoba,El Fortín,15,08/02_al_23/02,0
CENTRO NORTE,AAPPCE,Córdoba,Río Ceballos,15,3,0
CENTRO NORTE,AAPPCE,Córdoba,Río Ceballos,15,24/01_al_07/02,0
CENTRO NORTE,AAPPCE,Córdoba,Río Ceballos,15,08/02_al_23/02,Sin datos
CENTRO NORTE,AAPRESID,Córdoba,Villa María,15,3,Sin datos
CENTRO NORTE,AAPRESID,Córdoba,Villa María,15,24/01_al_07/02,0
CENTRO NORTE,AAPRESID,Córdoba,Villa María,15,08/02_al_23/02,0
CENTRO NORTE,AAPRESID,Córdoba,Cañada de Luque,15,3,1
CENTRO NORTE,AAPRESID,Córdoba,Cañada de Luque,15,24/01_al_07/02,0
CENTRO NORTE,AAPRESID,Córdoba,Cañada de Luque,15,08/02_al_23/02,1
CENTRO NORTE,AAPRESID,Córdoba,Capilla de Sitón,15,3,1
CENTRO NORTE,AAPRESID,Córdoba,Capilla de Sitón,15,24/01_al_07/02,Trampa perdida
CENTRO NORTE,AAPRESID,Córdoba,Capilla de Sitón,15,08/02_al_23/02,0
CENTRO NORTE,AAPRESID,Córdoba,Carrilobo,15,3,Sin datos
CENTRO NORTE,AAPRESID,Córdoba,Carrilobo,15,24/01_al_07/02,0
CENTRO NORTE,AAPRESID,Córdoba,Carrilobo,15,08/02_al_23/02,Sin datos
CENTRO NORTE,AAPRESID,Córdoba,Devoto,15,3,3
CENTRO NORTE,AAPRESID,Córdoba,Devoto,15,24/01_al_07/02,0
CENTRO NORTE,AAPRESID,Córdoba,Devoto,15,08/02_al_23/02,0
CENTRO NORTE,AAPRESID,Córdoba,Eufrasio Loza,15,3,5
CENTRO NORTE,AAPRESID,Córdoba,Eufrasio Loza,15,24/01_al_07/02,0
CENTRO NORTE,AAPRESID,Córdoba,Eufrasio Loza,15,08/02_al_23/02,0
CENTRO NORTE,AAPRESID,Córdoba,Laguna Larga,15,3,1
CENTRO NORTE,AAPRESID,Córdoba,Laguna Larga,15,24/01_al_07/02,0
CENTRO NORTE,AAPRESID,Córdoba,Laguna Larga,15,08/02_al_23/02,0
CENTRO NORTE,AAPRESID,Córdoba,Las Bajadas,15,3,0
CENTRO NORTE,AAPRESID,Córdoba,Las Bajadas,15,24/01_al_07/02,0
CENTRO NORTE,AAPRESID,Córdoba,Las Bajadas,15,08/02_al_23/02,1
CENTRO NORTE,AAPRESID,Córdoba,Monte del Rosario,15,3,41
CENTRO NORTE,AAPRESID,Córdoba,Monte del Rosario,15,24/01_al_07/02,7
CENTRO NORTE,AAPRESID,Córdoba,Monte del Rosario,15,08/02_al_23/02,38
CENTRO NORTE,AAPRESID,Córdoba,Montecristo,15,3,14
CENTRO NORTE,AAPRESID,Córdoba,Montecristo,15,24/01_al_07/02,1
CENTRO NORTE,AAPRESID,Córdoba,Montecristo,15,08/02_al_23/02,2
CENTRO NORTE,AAPRESID,Córdoba,Obispo trejo,15,3,0
CENTRO NORTE,AAPRESID,Córdoba,Obispo trejo,15,24/01_al_07/02,0
CENTRO NORTE,AAPRESID,Córdoba,Obispo trejo,15,08/02_al_23/02,0
CENTRO NORTE,AAPRESID,Córdoba,Río Segundo- T1,15,3,6
CENTRO NORTE,AAPRESID,Córdoba,Río Segundo- T1,15,24/01_al_07/02,2
CENTRO NORTE,AAPRESID,Córdoba,Río Segundo- T1,15,08/02_al_23/02,1
CENTRO NORTE,AAPRESID,Córdoba,San Francisco,15,3,0
CENTRO NORTE,AAPRESID,Córdoba,San Francisco,15,24/01_al_07/02,0
CENTRO NORTE,AAPRESID,Córdoba,San Francisco,15,08/02_al_23/02,Sin datos
CENTRO NORTE,AAPRESID,Córdoba,Santa Catalina,15,3,0
CENTRO NORTE,AAPRESID,Córdoba,Santa Catalina,15,24/01_al_07/02,1
CENTRO NORTE,AAPRESID,Córdoba,Santa Catalina,15,08/02_al_23/02,0
CENTRO NORTE,AAPRESID,Córdoba,Tancacha,15,3,0
CENTRO NORTE,AAPRESID,Córdoba,Tancacha,15,24/01_al_07/02,0
CENTRO NORTE,AAPRESID,Córdoba,Tancacha,15,08/02_al_23/02,0
CENTRO NORTE,AAPRESID,Córdoba,Villa de María,15,3,10
CENTRO NORTE,AAPRESID,Córdoba,Villa de María,15,24/01_al_07/02,0
CENTRO NORTE,AAPRESID,Córdoba,Villa de María,15,08/02_al_23/02,Sin datos
CENTRO NORTE,AAPRESID,Córdoba,Arroyito,15,3,1
CENTRO NORTE,AAPRESID,Córdoba,Arroyito,15,24/01_al_07/02,0
CENTRO NORTE,AAPRESID,Córdoba,Arroyito,15,08/02_al_23/02,0
CENTRO NORTE,AAPRESID,Córdoba,Villa Sta. Rosa,15,3,8
CENTRO NORTE,AAPRESID,Córdoba,Villa Sta. Rosa,15,24/01_al_07/02,2
CENTRO NORTE,AAPRESID,Córdoba,Villa Sta. Rosa,15,08/02_al_23/02,2
CENTRO NORTE,AAPRESID,Córdoba,Hernando,15,3,0
CENTRO NORTE,AAPRESID,Córdoba,Hernando,15,24/01_al_07/02,Sin datos
CENTRO NORTE,AAPRESID,Córdoba,Hernando,15,08/02_al_23/02,Sin datos
CENTRO NORTE,CREA,Córdoba,Piquillín,15,3,Sin datos
CENTRO NORTE,CREA,Córdoba,Piquillín,15,24/01_al_07/02,0
CENTRO NORTE,CREA,Córdoba,Piquillín,15,08/02_al_23/02,0
CENTRO NORTE,CREA,Córdoba,Las Chilcas,15,3,0
CENTRO NORTE,CREA,Córdoba,Las Chilcas,15,24/01_al_07/02,0
CENTRO NORTE,CREA,Córdoba,Las Chilcas,15,08/02_al_23/02,2
CENTRO NORTE,CREA,Córdoba,Sebastián el Cano,15,3,Sin datos
CENTRO NORTE,CREA,Córdoba,Sebastián el Cano,15,24/01_al_07/02,3
CENTRO NORTE,CREA,Córdoba,Sebastián el Cano,15,08/02_al_23/02,5
CENTRO NORTE,CREA,Córdoba,El Tío,15,3,Sin datos
CENTRO NORTE,CREA,Córdoba,El Tío,15,24/01_al_07/02,0
CENTRO NORTE,CREA,Córdoba,El Tío,15,08/02_al_23/02,0
CENTRO NORTE,CREA,Córdoba,Colonia Tirolesa,15,3,0
CENTRO NORTE,CREA,Córdoba,Colonia Tirolesa,15,24/01_al_07/02,0
CENTRO NORTE,CREA,Córdoba,Colonia Tirolesa,15,08/02_al_23/02,2
CENTRO SUR,INTA,Santa Fe,Rafaela,15,3,106
CENTRO SUR,INTA,Santa Fe,Rafaela,15,24/01_al_07/02,27
CENTRO SUR,INTA,Santa Fe,Rafaela,15,08/02_al_23/02,27
CENTRO SUR,INTA,Santa Fe,Ceres,15,3,7
CENTRO SUR,INTA,Santa Fe,Ceres,15,24/01_al_07/02,2
CENTRO SUR,INTA,Santa Fe,Ceres,15,08/02_al_23/02,6
CENTRO SUR,INTA,Santa Fe,San Justo,15,3,32
CENTRO SUR,INTA,Santa Fe,San Justo,15,24/01_al_07/02,14
CENTRO SUR,INTA,Santa Fe,San Justo,15,08/02_al_23/02,13
CENTRO SUR,AAPRESID,San Luís,La Angelina,15,3,0
CENTRO SUR,AAPRESID,San Luís,La Angelina,15,24/01_al_07/02,0
CENTRO SUR,AAPRESID,San Luís,La Angelina,15,08/02_al_23/02,0
CENTRO SUR,AAPRESID,San Luís,Nueva Galia,15,3,0
CENTRO SUR,AAPRESID,San Luís,Nueva Galia,15,24/01_al_07/02,0
CENTRO SUR,AAPRESID,San Luís,Nueva Galia,15,08/02_al_23/02,0
CENTRO SUR,CREA,San Luís,Buena Esperanza,15,3,0
CENTRO SUR,CREA,San Luís,Buena Esperanza,15,24/01_al_07/02,0
CENTRO SUR,CREA,San Luís,Buena Esperanza,15,08/02_al_23/02,0
CENTRO SUR,CREA,San Luís,Juan Jorba,15,3,0
CENTRO SUR,CREA,San Luís,Juan Jorba,15,24/01_al_07/02,0
CENTRO SUR,CREA,San Luís,Juan Jorba,15,08/02_al_23/02,0
CENTRO SUR,CREA,San Luís,Los molles,15,3,0
CENTRO SUR,CREA,San Luís,Los molles,15,24/01_al_07/02,0
CENTRO SUR,CREA,San Luís,Los molles,15,08/02_al_23/02,0
CENTRO SUR,CREA,San Luís,Naschel,15,3,3
CENTRO SUR,CREA,San Luís,Naschel,15,24/01_al_07/02,0
CENTRO SUR,CREA,San Luís,Naschel,15,08/02_al_23/02,0
CENTRO SUR,CREA,San Luís,San Martín,15,3,0
CENTRO SUR,CREA,San Luís,San Martín,15,24/01_al_07/02,0
CENTRO SUR,CREA,San Luís,San Martín,15,08/02_al_23/02,0
CENTRO SUR,INTA,San Luís,San Luis 1,15,3,0
CENTRO SUR,INTA,San Luís,San Luis 1,15,24/01_al_07/02,Trampa perdida
CENTRO SUR,INTA,San Luís,San Luis 1,15,08/02_al_23/02,0
CENTRO SUR,INTA,San Luís,Quines,15,3,5
CENTRO SUR,INTA,San Luís,Quines,15,24/01_al_07/02,0
CENTRO SUR,INTA,San Luís,Quines,15,08/02_al_23/02,0
CENTRO SUR,AAPPCE,Córdoba,Ana Zumaran,15,3,6
CENTRO SUR,AAPPCE,Córdoba,Ana Zumaran,15,24/01_al_07/02,0
CENTRO SUR,AAPPCE,Córdoba,Ana Zumaran,15,08/02_al_23/02,0
CENTRO SUR,AAPPCE,Córdoba,Cnel. Baigorria,15,3,0
CENTRO SUR,AAPPCE,Córdoba,Cnel. Baigorria,15,24/01_al_07/02,0
CENTRO SUR,AAPPCE,Córdoba,Cnel. Baigorria,15,08/02_al_23/02,0
CENTRO SUR,AAPPCE,Córdoba,General Roca,15,3,0
CENTRO SUR,AAPPCE,Córdoba,General Roca,15,24/01_al_07/02,Trampa perdida
CENTRO SUR,AAPPCE,Córdoba,General Roca,15,08/02_al_23/02,0
CENTRO SUR,AAPPCE,Córdoba,Gral. Cabrera,15,3,0
CENTRO SUR,AAPPCE,Córdoba,Gral. Cabrera,15,24/01_al_07/02,0
CENTRO SUR,AAPPCE,Córdoba,Gral. Cabrera,15,08/02_al_23/02,0
CENTRO SUR,AAPPCE,Córdoba,La playosa,15,3,12
CENTRO SUR,AAPPCE,Córdoba,La playosa,15,24/01_al_07/02,0
CENTRO SUR,AAPPCE,Córdoba,La playosa,15,08/02_al_23/02,0
CENTRO SUR,AAPPCE,Córdoba,Ordoñez,15,3,0
CENTRO SUR,AAPPCE,Córdoba,Ordoñez,15,24/01_al_07/02,0
CENTRO SUR,AAPPCE,Córdoba,Ordoñez,15,08/02_al_23/02,0
CENTRO SUR,AAPPCE,Córdoba,Tosquita,15,3,0
CENTRO SUR,AAPPCE,Córdoba,Tosquita,15,24/01_al_07/02,0
CENTRO SUR,AAPPCE,Córdoba,Tosquita,15,08/02_al_23/02,0
CENTRO SUR,AAPPCE,Córdoba,Arroyo Cabral,15,3,9
CENTRO SUR,AAPPCE,Córdoba,Arroyo Cabral,15,24/01_al_07/02,0
CENTRO SUR,AAPPCE,Córdoba,Arroyo Cabral,15,08/02_al_23/02,0
CENTRO SUR,AAPPCE,Córdoba,Villa María,15,3,18
CENTRO SUR,AAPPCE,Córdoba,Villa María,15,24/01_al_07/02,Trampa perdida
CENTRO SUR,AAPPCE,Córdoba,Villa María,15,08/02_al_23/02,0
CENTRO SUR,AAPRESID,Córdoba,Benjamín Gould,15,3,0
CENTRO SUR,AAPRESID,Córdoba,Benjamín Gould,15,24/01_al_07/02,0
CENTRO SUR,AAPRESID,Córdoba,Benjamín Gould,15,08/02_al_23/02,0
CENTRO SUR,AAPRESID,Córdoba,Buchardo,15,3,0
CENTRO SUR,AAPRESID,Córdoba,Buchardo,15,24/01_al_07/02,0
CENTRO SUR,AAPRESID,Córdoba,Buchardo,15,08/02_al_23/02,0
CENTRO SUR,AAPRESID,Córdoba,Coronel Moldes,15,3,0
CENTRO SUR,AAPRESID,Córdoba,Coronel Moldes,15,24/01_al_07/02,0
CENTRO SUR,AAPRESID,Córdoba,Coronel Moldes,15,08/02_al_23/02,0
CENTRO SUR,AAPRESID,Córdoba,Corral de Bustos,15,3,0
CENTRO SUR,AAPRESID,Córdoba,Corral de Bustos,15,24/01_al_07/02,0
CENTRO SUR,AAPRESID,Córdoba,Corral de Bustos,15,08/02_al_23/02,0
CENTRO SUR,AAPRESID,Córdoba,Guatimozin,15,3,0
CENTRO SUR,AAPRESID,Córdoba,Guatimozin,15,24/01_al_07/02,0
CENTRO SUR,AAPRESID,Córdoba,Guatimozin,15,08/02_al_23/02,0
CENTRO SUR,AAPRESID,Córdoba,Idiazabal,15,3,1
CENTRO SUR,AAPRESID,Córdoba,Idiazabal,15,24/01_al_07/02,0
CENTRO SUR,AAPRESID,Córdoba,Idiazabal,15,08/02_al_23/02,1
CENTRO SUR,AAPRESID,Córdoba,Lecueder,15,3,0
CENTRO SUR,AAPRESID,Córdoba,Lecueder,15,24/01_al_07/02,0
CENTRO SUR,AAPRESID,Córdoba,Lecueder,15,08/02_al_23/02,0
CENTRO SUR,AAPRESID,Córdoba,Villa Valeria,15,3,0
CENTRO SUR,AAPRESID,Córdoba,Villa Valeria,15,24/01_al_07/02,0
CENTRO SUR,AAPRESID,Córdoba,Villa Valeria,15,08/02_al_23/02,0
CENTRO SUR,AGTSA,,Vergara,16,08/02_al_23/02,Sin datos
CENTRO SUR,AGTSA,,Vergara,16,24/02_al_13/03,Sin datos
CENTRO SUR,AGTSA,,Rosario,16,08/02_al_23/02,6
CENTRO SUR,AGTSA,,Rosario,16,24/02_al_13/03,6
CENTRO SUR,AGTSA,,Chamizo,16,08/02_al_23/02,Sin datos
CENTRO SUR,AGTSA,,Chamizo,16,24/02_al_13/03,1
CENTRO SUR,AGTSA,,Young,16,08/02_al_23/02,0
CENTRO SUR,AGTSA,,Young,16,24/02_al_13/03,Sin datos
CENTRO SUR,AGTSA,,Mercedes,16,08/02_al_23/02,0
CENTRO SUR,AGTSA,,Mercedes,16,24/02_al_13/03,0
CENTRO SUR,AGTSA,,Durazno,16,08/02_al_23/02,Sin datos
CENTRO SUR,AGTSA,,Durazno,16,24/02_al_13/03,Sin datos
CENTRO SUR,AGTSA,,Constancia,16,08/02_al_23/02,4
CENTRO SUR,AGTSA,,Constancia,16,24/02_al_13/03,0
CENTRO SUR,AGTSA,,Young,16,08/02_al_23/02,2
CENTRO SUR,AGTSA,,Young,16,24/02_al_13/03,Sin datos
CENTRO SUR,AGTSA,,Palmitas,16,08/02_al_23/02,0
CENTRO SUR,AGTSA,,Palmitas,16,24/02_al_13/03,1
CENTRO SUR,AGTSA,,Sanchez,16,08/02_al_23/02,0
CENTRO SUR,AGTSA,,Sanchez,16,24/02_al_13/03,Sin datos
NOA,AAPRESID,Jujuy,Palpala,16,3,123
NOA,AAPRESID,Jujuy,Palpala,16,08/02_al_23/02,76
NOA,AAPRESID,Jujuy,Palpala,16,24/02_al_13/03,Sin datos
NOA,CREA,Jujuy,EL Carmen,16,3,1
NOA,CREA,Jujuy,EL Carmen,16,08/02_al_23/02,0
NOA,CREA,Jujuy,EL Carmen,16,24/02_al_13/03,5
NOA,CREA,Jujuy,Fraile Pintado,16,3,10
NOA,CREA,Jujuy,Fraile Pintado,16,08/02_al_23/02,7
NOA,CREA,Jujuy,Fraile Pintado,16,24/02_al_13/03,9
NOA,CREA,Jujuy,Santa Clara,16,3,1
NOA,CREA,Jujuy,Santa Clara,16,08/02_al_23/02,0
NOA,CREA,Jujuy,Santa Clara,16,24/02_al_13/03,4
NOA,INTA,Jujuy,El Bananal,16,3,21
NOA,INTA,Jujuy,El Bananal,16,08/02_al_23/02,0
NOA,INTA,Jujuy,El Bananal,16,24/02_al_13/03,0
NOA,AAPPCE,Salta,Rio Piedras,16,3,Sin datos
NOA,AAPPCE,Salta,Rio Piedras,16,08/02_al_23/02,112
NOA,AAPPCE,Salta,Rio Piedras,16,24/02_al_13/03,240
NOA,AAPPCE,Salta,Macapillo,16,3,Sin datos
NOA,AAPPCE,Salta,Macapillo,16,08/02_al_23/02,159
NOA,AAPPCE,Salta,Macapillo,16,24/02_al_13/03,Sin datos
NOA,AAPRESID,Salta,Güemes,16,3,285
NOA,AAPRESID,Salta,Güemes,16,08/02_al_23/02,Trampa perdida
NOA,AAPRESID,Salta,Güemes,16,24/02_al_13/03,200
NOA,AAPRESID,Salta,Rivadavia,16,3,40
NOA,AAPRESID,Salta,Rivadavia,16,08/02_al_23/02,222
NOA,AAPRESID,Salta,Rivadavia,16,24/02_al_13/03,9
NOA,AAPRESID,Salta,Piquete Cabado 1,16,3,248
NOA,AAPRESID,Salta,Piquete Cabado 1,16,08/02_al_23/02,44
NOA,AAPRESID,Salta,Piquete Cabado 1,16,24/02_al_13/03,50
NOA,CREA,Salta,Antilla,16,3,52
NOA,CREA,Salta,Antilla,16,08/02_al_23/02,1
NOA,CREA,Salta,Antilla,16,24/02_al_13/03,32
NOA,CREA,Salta,Ballivián,16,3,22
NOA,CREA,Salta,Ballivián,16,08/02_al_23/02,0
NOA,CREA,Salta,Ballivián,16,24/02_al_13/03,15
NOA,CREA,Salta,Ceibalito,16,3,Sin datos
NOA,CREA,Salta,Ceibalito,16,08/02_al_23/02,36
NOA,CREA,Salta,Ceibalito,16,24/02_al_13/03,24
NOA,CREA,Salta,Chaguaral,16,3,0
NOA,CREA,Salta,Chaguaral,16,08/02_al_23/02,0
NOA,CREA,Salta,Chaguaral,16,24/02_al_13/03,0
NOA,CREA,Salta,Copo Quiles,16,3,72
NOA,CREA,Salta,Copo Quiles,16,08/02_al_23/02,0
NOA,CREA,Salta,Copo Quiles,16,24/02_al_13/03,47
NOA,CREA,Salta,El Bordo,16,3,237
NOA,CREA,Salta,El Bordo,16,08/02_al_23/02,0
NOA,CREA,Salta,El Bordo,16,24/02_al_13/03,0
NOA,CREA,Salta,El Galpón,16,3,369
NOA,CREA,Salta,El Galpón,16,08/02_al_23/02,58
NOA,CREA,Salta,El Galpón,16,24/02_al_13/03,75
NOA,CREA,Salta,El Tunal,16,3,142
NOA,CREA,Salta,El Tunal,16,08/02_al_23/02,4
NOA,CREA,Salta,El Tunal,16,24/02_al_13/03,41
NOA,CREA,Salta,Embarcación,16,3,118
NOA,CREA,Salta,Embarcación,16,08/02_al_23/02,6
NOA,CREA,Salta,Embarcación,16,24/02_al_13/03,20
NOA,CREA,Salta,Gral Pizarro,16,3,54
NOA,CREA,Salta,Gral Pizarro,16,08/02_al_23/02,0
NOA,CREA,Salta,Gral Pizarro,16,24/02_al_13/03,7
NOA,CREA,Salta,Horcones,16,3,120
NOA,CREA,Salta,Horcones,16,08/02_al_23/02,Sin datos
NOA,CREA,Salta,Horcones,16,24/02_al_13/03,30
NOA,CREA,Salta,J V Gonzales,16,3,Sin datos
NOA,CREA,Salta,J V Gonzales,16,08/02_al_23/02,3
NOA,CREA,Salta,J V Gonzales,16,24/02_al_13/03,89
NOA,CREA,Salta,Las Lajitas (este),16,3,Sin datos
