localidad,provincia,region,temporada,lat,lon,dist_zona_endemica_km,oni_invierno,heladas_count,heladas_severas_count,temp_min_abs,temp_media_invierno,temp_min_media_invierno,dias_tmin_gt_10,dias_tmin_gt_15,dias_tmin_gt_18,gdd_base10,gdd_base0_negativo,rh_mean_invierno,precip_total_invierno,dias_con_lluvia,wind_mean_invierno,wind_max_invierno,wind_norte_ratio,temp_media_primavera,temp_min_media_primavera,dias_tmin_gt_15_primavera,dias_tmin_gt_18_primavera,gdd_base10_primavera,rh_mean_primavera,precip_total_primavera,wind_mean_primavera,dist_nearest_outbreak_km,dist_nearest_high_outbreak_km,n_outbreaks_within_100km,n_outbreaks_within_200km,prev_max_capturas,prev_mean_capturas,prev_target,prev_n_detecciones,max_capturas,mean_capturas,n_lecturas,n_detecciones,target
quimilí,Santiago Del Estero,NEA,2024-2025,-27.6446881,-62.4174351,290.7171607430212,0.08,0,0,0.8,16.4804347826087,11.639130434782611,58,24,11,613.3000000000002,0.0,59.44565217391305,16.2,3,14.298913043478262,44.1,0.2391304347826087,24.162295081967212,18.06393442622951,45,29,863.9,52.131147540983605,147.6,16.65081967213115,9999.0,9999.0,0,0,0.0,0.0,0,0,2600.0,79.97727272727273,44,27,1
quimilí,Santiago Del Estero,NEA,2025-2026,-27.6446881,-62.4174351,290.7171607430212,-0.14,0,0,1.1,15.330434782608696,10.447826086956521,48,12,5,504.0,0.0,66.01086956521739,89.6,13,12.390217391304347,38.3,0.2391304347826087,21.92950819672131,15.772131147540984,35,22,727.6999999999999,55.032786885245905,127.4,14.904918032786886,0.0,0.0,12,37,2600.0,79.97727272727273,1,27,2600.0,222.525,40,23,1
quines,San Luís,CENTRO SUR,2024-2025,-32.2328371,-65.8050739,606.9303838068771,0.08,2,0,-0.2,12.52391304347826,7.401086956521741,22,2,0,292.0,-0.4,48.141304347826086,7.0,3,7.320652173913042,46.8,0.11956521739130435,20.926229508196727,14.7327868852459,29,11,666.5000000000001,41.295081967213115,107.3,11.442622950819672,9999.0,9999.0,0,0,0.0,0.0,0,0,718.0,43.47727272727273,44,18,1
quines,San Luís,CENTRO SUR,2025-2026,-32.2328371,-65.8050739,606.9303838068771,-0.14,3,0,-1.3,12.224999999999998,7.763043478260869,24,2,0,251.89999999999998,-2.6,53.69565217391305,48.7,4,6.645652173913044,60.8,0.22826086956521738,19.272131147540982,12.950819672131148,19,7,567.0999999999999,43.885245901639344,32.0,11.821311475409836,0.0,0.0,5,25,718.0,43.47727272727273,1,18,718.0,15.617021276595745,47,11,1
quitilipi,Chaco,NEA,2024-2025,-26.870771,-60.2150144,494.6411691411414,0.08,0,0,1.1,17.332608695652176,12.78913043478261,58,39,19,688.1000000000003,0.0,67.95652173913044,144.7,9,12.480434782608693,38.2,0.22826086956521738,23.05245901639344,17.531147540983607,43,26,796.1999999999999,65.62295081967213,150.9,13.401639344262296,9999.0,9999.0,0,0,0.0,0.0,0,0,481.0,11.186046511627907,43,1,1
rafaela,Santa Fe,CENTRO NORTE,2024-2025,-31.2526923,-61.4916758,612.3754856590261,0.08,5,0,-2.5,12.85,8.285869565217391,30,9,3,332.99999999999994,-5.8,69.68478260869566,48.300000000000004,9,12.57391304347826,35.9,0.2608695652173913,20.578688524590167,14.436065573770493,24,11,645.3000000000001,55.885245901639344,169.6,14.254098360655737,9999.0,9999.0,0,0,0.0,0.0,0,0,1175.0,157.2,55,27,1
rafaela,Santa Fe,CENTRO NORTE,2025-2026,-31.2526923,-61.4916758,612.3754856590261,-0.14,3,0,-2.8,11.997826086956522,7.6184782608695665,21,3,0,236.39999999999998,-4.7,74.75,239.8,16,11.763043478260867,43.7,0.33695652173913043,17.940983606557378,12.321311475409834,14,3,487.69999999999993,65.75409836065573,138.1,13.318032786885245,0.0,0.0,24,80,1175.0,157.2,1,27,1175.0,103.35416666666669,48,22,1
ramallo,Buenos Aires,CENTRO SUR,2024-2025,-33.4849394,-60.0044551,895.280586508756,0.08,6,0,-3.0,11.546739130434782,7.3673913043478265,24,8,3,241.1,-8.4,74.34782608695652,154.7,15,12.419565217391305,35.1,0.2391304347826087,18.250819672131147,12.988524590163934,19,5,503.30000000000007,66.85245901639344,95.0,12.999999999999998,9999.0,9999.0,0,0,0.0,0.0,0,0,4.0,0.3529411764705882,51,9,0
ramallo,Buenos Aires,CENTRO SUR,2025-2026,-33.4849394,-60.0044551,895.280586508756,-0.14,3,0,-2.9,10.802173913043479,6.708695652173914,12,2,0,156.6,-4.7,78.33695652173913,217.4,15,10.81195652173913,34.3,0.31521739130434784,16.557377049180328,11.572131147540983,11,2,405.40000000000003,70.40983606557377,109.3,12.481967213114755,23.102867443829382,74.42595475179675,24,62,4.0,0.3529411764705882,0,9,1.0,0.1428571428571428,21,3,0
ramayon,Santa Fe,NEA,2024-2025,-30.6742315,-60.4986423,628.9016583689,0.08,1,0,-0.9,13.738043478260868,9.463043478260872,42,14,4,399.49999999999994,-0.9,72.79347826086956,68.3,10,12.801086956521738,36.3,0.22826086956521738,20.85737704918033,14.980327868852457,30,14,662.3,61.31147540983606,77.89999999999999,14.509836065573769,9999.0,9999.0,0,0,0.0,0.0,0,0,0.0,0.0,6,0,0
ramayón,Santa Fe,NEA,2024-2025,-30.6742315,-60.4986423,628.9016583689,0.08,1,0,-0.9,13.738043478260868,9.463043478260872,42,14,4,399.49999999999994,-0.9,72.79347826086956,68.3,10,12.801086956521738,36.3,0.22826086956521738,20.85737704918033,14.980327868852457,30,14,662.3,61.31147540983606,77.89999999999999,14.509836065573769,9999.0,9999.0,0,0,0.0,0.0,0,0,1054.0,89.41176470588235,51,24,1
ramayón,Santa Fe,NEA,2025-2026,-30.6742315,-60.4986423,628.9016583689,-0.14,3,0,-1.9,12.542391304347827,7.763043478260869,26,3,1,277.7,-4.4,75.65217391304348,215.5,13,11.282608695652174,38.8,0.30434782608695654,18.61311475409836,12.768852459016394,18,8,527.1999999999999,66.11475409836065,188.70000000000002,12.991803278688524,0.0,0.0,15,60,1054.0,89.41176470588235,1,24,1054.0,59.22,50,33,1
rapelli,Tucumán,NOA,2024-2025,-26.3946871,-64.5034556,82.62876854203559,0.08,1,0,-0.3,15.330434782608695,10.092391304347828,53,8,3,510.79999999999995,-0.3,57.92391304347826,12.5,2,12.00978260869565,39.2,0.3804347826086957,23.647540983606557,17.64262295081967,46,28,832.5000000000001,50.0655737704918,142.0,13.457377049180327,9999.0,9999.0,0,0,0.0,0.0,0,0,3290.0,245.67924528301887,53,44,1
rapelli,Tucumán,NOA,2025-2026,-26.3946871,-64.5034556,82.62876854203559,-0.14,0,0,1.6,14.917391304347825,9.813043478260868,47,3,1,462.59999999999997,0.0,63.08695652173913,28.499999999999996,6,12.169565217391304,34.1,0.4891304347826087,22.454098360655742,16.304918032786883,38,27,759.7,46.459016393442624,31.7,13.927868852459019,0.0,0.0,28,63,3290.0,245.67924528301887,1,44,3290.0,110.56756756756756,37,21,1
rayo cortado,Córdoba,CENTRO NORTE,2024-2025,-30.0762926,-63.8251324,388.30637784817446,0.08,6,0,-2.8,12.380434782608695,7.709782608695653,27,5,2,297.29999999999995,-5.1,57.34782608695652,24.3,5,13.933695652173911,47.3,0.33695652173913043,19.621311475409836,13.855737704918033,21,8,586.9,52.31147540983606,147.6,15.60655737704918,9999.0,9999.0,0,0,0.0,0.0,0,0,285.0,39.22222222222222,54,30,1
rayo cortado,Córdoba,CENTRO NORTE,2025-2026,-30.0762926,-63.8251324,388.30637784817446,-0.14,2,0,-1.3,11.626086956521737,7.745652173913045,23,0,0,205.79999999999995,-2.0,65.59782608695652,123.9,14,12.244565217391305,40.4,0.358695652173913,18.031147540983604,12.137704918032787,15,5,497.90000000000003,55.0655737704918,24.5,13.609836065573772,0.0,0.0,11,36,285.0,39.22222222222222,1,30,186.0,20.851063829787236,47,39,1
reconquista,Santa Fe,NEA,2024-2025,-29.1443478,-59.6437728,604.6128552941826,0.08,0,0,0.8,15.560869565217393,11.421739130434782,54,24,12,541.3,0.0,73.08695652173913,102.89999999999999,8,12.57934782608696,36.9,0.20652173913043478,20.972131147540985,15.940983606557378,36,17,669.2999999999998,71.72131147540983,213.60000000000002,13.222950819672132,9999.0,9999.0,0,0,0.0,0.0,0,0,1314.0,274.0,53,36,1
reconquista,Santa Fe,NEA,2025-2026,-29.1443478,-59.6437728,604.6128552941826,-0.14,0,0,0.4,14.125000000000002,9.541304347826086,40,8,2,404.7,0.0,75.45652173913044,223.39999999999998,20,11.454347826086954,34.2,0.17391304347826086,19.573770491803284,14.436065573770492,27,11,584.0000000000001,69.04918032786885,209.5,12.836065573770494,0.0,0.0,8,20,1314.0,274.0,1,36,545.0,83.64,50,36,1
reduccion,Córdoba,CENTRO SUR,2024-2025,-33.2031613,-63.8625063,723.53035019722,0.08,8,0,-2.2,10.11630434782609,5.796739130434782,11,2,0,134.89999999999998,-8.3,69.17391304347827,29.1,6,10.320652173913043,27.2,0.4782608695652174,18.218032786885246,12.457377049180327,17,5,501.30000000000007,56.01639344262295,157.5,12.421311475409835,9999.0,9999.0,0,0,0.0,0.0,0,0,147.0,5.372549019607843,51,21,1
reduccion,Córdoba,CENTRO SUR,2025-2026,-33.2031613,-63.8625063,723.53035019722,-0.14,5,0,-2.5,10.34673913043478,5.879347826086956,7,0,0,118.8,-5.699999999999999,69.22826086956522,190.1,13,13.053260869565218,37.6,0.5108695652173914,16.942622950819672,11.021311475409837,9,3,429.2,59.67213114754098,121.5,15.888524590163934,0.0,0.0,15,47,147.0,5.372549019607843,1,21,147.0,33.22222222222222,9,5,1
reducción,Córdoba,CENTRO SUR,2024-2025,-33.2031613,-63.8625063,723.53035019722,0.08,8,0,-2.2,10.11630434782609,5.796739130434782,11,2,0,134.89999999999998,-8.3,69.17391304347827,29.1,6,10.320652173913043,27.2,0.4782608695652174,18.218032786885246,12.457377049180327,17,5,501.30000000000007,56.01639344262295,157.5,12.421311475409835,9999.0,9999.0,0,0,0.0,0.0,0,0,147.0,41.44444444444444,9,9,1
rincón de ávila,Santa Fe,CENTRO NORTE,2024-2025,-31.3238541,-60.8673227,655.880023913763,0.08,3,0,-1.7,13.126086956521736,8.688043478260868,36,11,4,353.6000000000001,-3.0,72.79347826086956,92.1,10,12.272826086956526,35.0,0.21739130434782608,20.586885245901634,14.53934426229508,27,12,645.8000000000001,59.540983606557376,146.70000000000002,14.162295081967214,9999.0,9999.0,0,0,0.0,0.0,0,0,286.0,53.851851851851855,54,22,1
rincón de ávila,Santa Fe,CENTRO NORTE,2025-2026,-31.3238541,-60.8673227,655.880023913763,-0.14,3,0,-5.0,11.964130434782607,7.31195652173913,24,3,0,238.50000000000003,-7.9,77.06521739130434,247.2,16,10.882608695652175,41.3,0.2717391304347826,18.15901639344262,12.277049180327868,15,4,500.4,66.78688524590164,169.1,12.681967213114753,0.0,0.0,32,83,286.0,53.851851851851855,1,22,207.0,18.615384615384617,39,17,1
rio dulce,Santiago Del Estero,NEA,2024-2025,-27.7615606,-64.2640886,141.37401005034752,0.08,0,0,2.0,15.083695652173912,10.16195652173913,51,11,4,484.9000000000001,0.0,59.65217391304348,12.399999999999999,4,9.817391304347826,29.8,0.2608695652173913,23.995081967213117,17.92295081967213,46,30,853.7,47.81967213114754,97.0,12.447540983606554,9999.0,9999.0,0,0,0.0,0.0,0,0,52.0,6.875,48,42,1
rio dulce,Santiago Del Estero,NEA,2025-2026,-27.7615606,-64.2640886,141.37401005034752,-0.14,0,0,1.5,14.523913043478261,9.829347826086956,48,4,1,427.2,0.0,65.71739130434783,52.7,10,10.394565217391303,40.8,0.3695652173913043,22.80983606557377,16.501639344262294,38,24,781.4000000000001,46.32786885245902,51.199999999999996,13.381967213114756,0.0,66.07738468177129,12,54,52.0,6.875,1,42,19.0,18.33333333333333,3,3,1
rio piedras,Salta,NOA,2024-2025,-25.3142011,-64.9103052,167.72830522380164,0.08,1,0,-1.0,13.609782608695653,8.05978260869565,30,1,0,369.59999999999997,-1.0,61.891304347826086,23.5,8,8.358695652173912,26.0,0.44565217391304346,21.92786885245902,15.568852459016394,33,17,727.6,52.19672131147541,126.3,9.477049180327867,9999.0,9999.0,0,0,0.0,0.0,0,0,240.0,42.85714285714285,35,34,1
rio piedras,Salta,NOA,2025-2026,-25.3142011,-64.9103052,167.72830522380164,-0.14,1,0,-0.7,13.458695652173914,8.15,31,0,0,342.50000000000006,-0.7,66.32608695652173,27.900000000000002,7,8.253260869565219,29.3,0.532608695652174,20.609836065573766,14.239344262295083,30,11,647.2,49.90163934426229,36.4,9.352459016393441,0.0,0.0,16,50,240.0,42.85714285714285,1,34,12.0,4.789473684210527,19,19,1
rio seco,Córdoba,CENTRO SUR,2024-2025,-30.802268,-64.5354592,449.7143996994199,0.08,5,0,-2.0,11.228260869565217,6.85217391304348,16,3,0,211.79999999999995,-5.800000000000001,59.22826086956522,11.7,4,9.081521739130435,33.2,0.2717391304347826,18.71475409836065,13.437704918032788,21,4,531.6000000000001,51.01639344262295,169.6,12.245901639344263,9999.0,9999.0,0,0,0.0,0.0,0,0,295.0,27.392857142857142,56,17,1
rio seco,Córdoba,CENTRO SUR,2025-2026,-30.802268,-64.5354592,449.7143996994199,-0.14,3,0,-2.3,10.822826086956523,6.879347826086956,13,1,0,152.69999999999996,-4.5,62.59782608695652,96.3,12,9.208695652173912,43.4,0.32608695652173914,17.15737704918033,11.647540983606557,13,5,445.7,52.83606557377049,35.8,13.368852459016393,0.0,0.0,15,37,295.0,27.392857142857142,1,17,220.0,55.333333333333336,12,9,1
rio segundo,Córdoba,CENTRO NORTE,2024-2025,-31.4534384,-63.1656553,553.8480036110667,0.08,8,0,-1.9,11.95217391304348,7.163043478260868,21,5,2,256.9,-8.9,66.43478260869566,40.900000000000006,7,11.407608695652174,32.1,0.358695652173913,19.819672131147538,13.904918032786886,26,11,599.0,55.0,99.0,12.836065573770489,9999.0,9999.0,0,0,0.0,0.0,0,0,1.0,1.0,1,1,0
rivadavia,Salta,NOA,2024-2025,-23.6194993,-62.8101767,427.6104543155749,0.08,0,0,3.0,18.26739130434783,13.583695652173912,68,39,16,760.8,0.0,62.02173913043478,28.7,6,10.068478260869567,30.7,0.20652173913043478,26.4655737704918,20.583606557377053,54,41,1004.4000000000001,50.704918032786885,90.7,11.088524590163933,9999.0,9999.0,0,0,0.0,0.0,0,0,368.0,37.54385964912281,57,48,1
rivadavia,Salta,NOA,2025-2026,-23.6194993,-62.8101767,427.6104543155749,-0.14,0,0,2.2,17.389130434782608,12.524999999999997,60,31,9,685.5000000000001,0.0,66.90217391304348,50.0,14,10.817391304347826,37.7,0.22826086956521738,24.71147540983607,18.78032786885246,49,32,897.4000000000002,50.32786885245902,96.30000000000001,13.763934426229508,0.0,0.0,1,12,368.0,37.54385964912281,1,48,1235.0,176.8421052631579,38,33,1
roberts,Buenos Aires,CENTRO SUR,2024-2025,-35.1429018,-61.970349,977.2737691132313,0.08,12,0,-3.3,10.031521739130435,5.4554347826086955,10,2,2,155.7,-25.3,68.17391304347827,51.3,11,12.580434782608696,34.2,0.358695652173913,17.855737704918035,11.949180327868852,12,6,479.6,55.60655737704918,78.0,14.168852459016392,9999.0,9999.0,0,0,0.0,0.0,0,0,3.0,0.0526315789473684,57,1,0
roberts,Buenos Aires,CENTRO SUR,2025-2026,-35.1429018,-61.970349,977.2737691132313,-0.14,4,0,-3.4,9.675,5.582608695652173,8,0,0,95.90000000000002,-7.4,74.6304347826087,257.3,14,12.081521739130432,36.2,0.44565217391304346,15.49016393442623,10.331147540983606,8,1,345.20000000000005,69.01639344262296,231.0,14.154098360655738,49.297428099889146,155.15990262747374,3,15,3.0,0.0526315789473684,0,1,3.0,0.12,50,2,0
rocha,,URUGUAY,2024-2025,-34.0,-54.0,1338.1897470536464,0.08,1,0,-0.2,11.254347826086958,7.592391304347826,27,6,1,217.29999999999995,-0.2,83.03260869565217,213.70000000000002,20,14.175,38.6,0.22826086956521738,15.586885245901641,11.195081967213115,9,0,342.2,82.90163934426229,190.3,14.565573770491802,9999.0,9999.0,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0
rocha,Uruguay,URUGUAY,2024-2025,-34.0,-54.0,1338.1897470536464,0.08,1,0,-0.2,11.254347826086958,7.592391304347826,27,6,1,217.29999999999995,-0.2,83.03260869565217,213.70000000000002,20,14.175,38.6,0.22826086956521738,15.586885245901641,11.195081967213115,9,0,342.2,82.90163934426229,190.3,14.565573770491802,9999.0,9999.0,0,0,0.0,0.0,0,0,0.0,0.0,5,0,0
rolón,,URUGUAY,2024-2025,-32.6364823,-56.8934673,1031.14875449736,0.08,5,0,-2.3,12.203260869565218,8.357608695652175,35,13,4,305.4,-5.699999999999999,80.26086956521739,191.3,17,14.859782608695651,40.6,0.2608695652173913,17.078688524590163,12.267213114754098,11,3,431.8000000000001,78.36065573770492,196.2,14.577049180327869,9999.0,9999.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0
rolón,Uruguay,URUGUAY,2024-2025,-32.6364823,-56.8934673,1031.14875449736,0.08,5,0,-2.3,12.203260869565218,8.357608695652175,35,13,4,305.4,-5.699999999999999,80.26086956521739,191.3,17,14.859782608695651,40.6,0.2608695652173913,17.078688524590163,12.267213114754098,11,3,431.8000000000001,78.36065573770492,196.2,14.577049180327869,9999.0,9999.0,0,0,0.0,0.0,0,0,0.0,0.0,5,0,0
rosario,,URUGUAY,2024-2025,-34.3115588,-57.3512918,1122.7513008014762,0.08,7,0,-3.2,11.29782608695652,7.364130434782608,22,7,3,223.2,-9.100000000000001,77.70652173913044,188.0,16,13.195652173913041,38.8,0.2608695652173913,16.900000000000002,11.565573770491806,12,3,420.90000000000003,72.49180327868852,102.6,13.188524590163937,9999.0,9999.0,0,0,0.0,0.0,0,0,6.0,2.833333333333333,6,3,1
rosario,Uruguay,URUGUAY,2024-2025,-34.3115588,-57.3512918,1122.7513008014762,0.08,7,0,-3.2,11.29782608695652,7.364130434782608,22,7,3,223.2,-9.100000000000001,77.70652173913044,188.0,16,13.195652173913041,38.8,0.2608695652173913,16.900000000000002,11.565573770491806,12,3,420.90000000000003,72.49180327868852,102.6,13.188524590163937,9999.0,9999.0,0,0,0.0,0.0,0,0,6.0,1.5862068965517242,29,12,1
rosario de la frontera,Salta,NOA,2024-2025,-25.7985752,-64.9739247,113.6109008616172,0.08,3,0,-2.0,12.868478260869562,7.360869565217393,19,0,0,316.5000000000001,-3.7,61.75,13.899999999999999,5,8.663043478260871,32.9,0.05434782608695652,20.99508196721311,14.708196721311474,31,14,670.6999999999999,53.60655737704918,108.6,10.255737704918035,9999.0,9999.0,0,0,0.0,0.0,0,0,18.0,2.707317073170732,41,23,1
rosello,Santiago Del Estero,NEA,2024-2025,-27.92,-63.9,178.86008312739588,0.08,0,0,0.9,15.332608695652173,10.120652173913046,49,11,4,509.7,0.0,58.84782608695652,13.1,2,10.25869565217391,27.9,0.22826086956521738,24.00327868852459,17.668852459016392,45,27,854.2,48.18032786885246,136.9,12.995081967213116,9999.0,9999.0,0,0,0.0,0.0,0,0,13.0,1.391304347826087,46,16,1
rosello,Santiago Del Estero,NEA,2025-2026,-27.92,-63.9,178.86008312739588,-0.14,0,0,1.0,14.905434782608692,9.55108695652174,44,7,2,460.4,0.0,62.630434782608695,70.3,13,11.544565217391304,39.8,0.32608695652173914,22.37049180327869,15.714754098360654,36,22,754.6000000000001,49.32786885245902,35.2,14.327868852459014,0.0,101.99999901498222,3,58,13.0,1.391304347826087,1,16,13.0,6.5,2,1,1
roversi,Santiago Del Estero,NEA,2024-2025,-27.5911418,-61.945006,333.7172035305679,0.08,0,0,0.9,16.52608695652174,11.677173913043477,55,26,11,618.8,0.0,60.59782608695652,12.700000000000001,4,13.266304347826088,39.9,0.18478260869565216,23.770491803278688,17.685245901639348,41,27,840.0,54.68852459016394,147.5,15.28196721311475,9999.0,9999.0,0,0,0.0,0.0,0,0,816.0,97.42372881355932,59,32,1
roversi,Santiago Del Estero,NEA,2025-2026,-27.5911418,-61.945006,333.7172035305679,-0.14,0,0,0.3,15.203260869565218,10.327173913043477,47,13,3,494.8,0.0,67.84782608695652,169.39999999999998,13,12.5445652173913,39.4,0.18478260869565216,21.344262295081972,15.483606557377048,33,19,692.0000000000002,58.59016393442623,149.20000000000002,14.763934426229508,0.0,0.0,15,36,816.0,97.42372881355932,1,32,1154.0,150.09756097560975,41,30,1
rumi punco,Tucumán,NOA,2024-2025,-27.62,-65.48,95.29127348480444,0.08,2,0,-1.7,11.761956521739126,6.624999999999999,20,0,0,227.50000000000003,-2.3,74.54347826086956,39.2,9,5.86086956521739,17.9,0.021739130434782608,19.90983606557377,14.342622950819672,26,13,604.5,66.98360655737704,246.49999999999997,7.008196721311475,9999.0,9999.0,0,0,0.0,0.0,0,0,1530.0,118.46666666666668,60,57,1
rumi punco,Tucumán,NOA,2025-2026,-27.62,-65.48,95.29127348480444,-0.14,0,0,0.1,12.194565217391306,7.53478260869565,21,1,0,234.39999999999998,0.0,74.84782608695652,51.8,11,5.466304347826087,28.3,0.043478260869565216,19.085245901639347,13.408196721311473,23,8,554.1999999999999,63.68852459016394,110.1,6.824590163934427,0.0,0.0,23,45,1530.0,118.46666666666668,1,57,1530.0,92.84,50,50,1
río ceballos,Córdoba,CENTRO NORTE,2024-2025,-31.1709088,-64.3160951,493.5615235177056,0.08,11,0,-3.8,9.829347826086957,5.197826086956522,9,2,0,141.0,-14.3,62.67391304347826,36.2,10,8.924999999999999,33.6,0.4891304347826087,17.39344262295082,11.727868852459016,12,2,451.6,54.950819672131146,202.60000000000002,11.152459016393443,9999.0,9999.0,0,0,0.0,0.0,0,0,220.0,14.46808510638298,47,17,1
río ceballos,Córdoba,CENTRO NORTE,2025-2026,-31.1709088,-64.3160951,493.5615235177056,-0.14,7,0,-4.8,9.880434782608697,5.151086956521739,6,0,0,107.39999999999999,-12.9,64.1413043478261,142.70000000000002,12,8.765217391304349,27.5,0.43478260869565216,15.839344262295079,9.904918032786886,6,0,372.0,57.049180327868854,76.9,11.375409836065577,0.0,0.0,20,48,220.0,14.46808510638298,1,17,220.0,12.75,44,27,1
río colorado,Tucumán,NOA,2024-2025,-27.1503766,-65.3557946,41.9075786950146,0.08,0,0,0.3,12.564130434782607,7.015217391304349,20,0,0,281.1,0.0,70.43478260869566,19.099999999999998,6,5.641304347826086,22.5,0.0,20.965573770491805,14.845901639344262,29,15,668.9000000000001,62.9344262295082,222.1,6.51639344262295,9999.0,9999.0,0,0,0.0,0.0,0,0,286.0,34.483333333333334,60,39,1
río colorado,Tucumán,NOA,2025-2026,-27.1503766,-65.3557946,41.9075786950146,-0.14,0,0,0.2,12.793478260869568,7.498913043478261,18,0,0,281.69999999999993,0.0,71.77173913043478,34.7,6,4.642391304347826,21.5,0.0,20.101639344262296,13.581967213114757,23,8,616.2,58.39344262295082,96.1,5.980327868852459,0.0,0.0,31,52,286.0,34.483333333333334,1,39,132.0,27.52083333333333,48,45,1
río segundo-,Córdoba,CENTRO NORTE,2024-2025,-31.4534319,-63.1656483,553.8475730142978,0.08,8,0,-1.9,11.95217391304348,7.163043478260868,21,5,2,256.9,-8.9,66.43478260869566,40.900000000000006,7,11.407608695652174,32.1,0.358695652173913,19.819672131147538,13.904918032786886,26,11,599.0,55.0,99.0,12.836065573770489,9999.0,9999.0,0,0,0.0,0.0,0,0,202.0,7.951219512195122,41,28,1
río segundo-,Córdoba,CENTRO NORTE,2025-2026,-31.4534319,-63.1656483,553.8475730142978,-0.14,2,0,-2.1,11.590217391304348,7.108695652173913,16,2,0,198.89999999999998,-4.1,70.30434782608695,161.20000000000002,16,11.822826086956523,39.4,0.43478260869565216,18.18196721311476,12.168852459016392,15,6,501.79999999999995,59.73770491803279,93.60000000000001,13.736065573770492,0.0,0.0,23,73,202.0,7.951219512195122,1,28,171.0,20.5,28,12,1
río segundo-t1,Córdoba,CENTRO NORTE,2024-2025,-31.6501467,-63.9116179,553.5975512897198,0.08,12,0,-4.1,10.846739130434784,5.58804347826087,12,2,1,183.2,-20.7,65.27173913043478,23.3,6,9.946739130434784,27.6,0.4782608695652174,18.954098360655735,12.768852459016392,21,4,546.1999999999999,54.08196721311475,278.20000000000005,11.391803278688522,9999.0,9999.0,0,0,0.0,0.0,0,0,202.0,63.13333333333333,15,10,1
río segundo-t1,Córdoba,CENTRO NORTE,2025-2026,-31.6501467,-63.9116179,553.5975512897198,-0.14,2,0,-2.5,11.095652173913043,6.429347826086955,12,0,0,163.70000000000002,-3.7,66.84782608695652,161.4,14,11.924999999999999,37.5,0.4782608695652174,17.714754098360658,11.581967213114757,13,4,474.59999999999997,57.01639344262295,72.60000000000001,13.767213114754101,0.0,0.0,23,60,202.0,63.13333333333333,1,10,0.0,0.0,16,0,0
sacanta,Córdoba,CENTRO NORTE,2024-2025,-31.6634501,-63.0479142,579.6648608060915,0.08,8,0,-1.9,11.877173913043478,7.121739130434782,20,6,2,254.5,-8.4,66.48913043478261,41.5,8,10.846739130434782,29.2,0.358695652173913,19.69344262295082,13.768852459016394,24,9,591.3000000000001,55.08196721311475,131.10000000000002,12.28688524590164,9999.0,9999.0,0,0,0.0,0.0,0,0,11.0,1.4,40,13,1
sacanta,Córdoba,CENTRO NORTE,2025-2026,-31.6634501,-63.0479142,579.6648608060915,-0.14,2,0,-2.2,11.515217391304347,7.013043478260869,16,2,0,194.5,-4.2,70.47826086956522,219.5,15,12.07391304347826,41.0,0.43478260869565216,18.057377049180328,11.996721311475408,15,5,494.70000000000005,59.83606557377049,124.2,14.072131147540981,0.0,24.015643070965467,24,76,11.0,1.4,1,13,20.0,3.6666666666666665,33,14,1
sachayoj,Santiago Del Estero,NEA,2024-2025,-26.6749136,-61.8153369,336.3939382330953,0.08,0,0,1.4,17.155434782608697,12.373913043478264,59,29,16,670.2,0.0,61.108695652173914,37.2,6,12.505434782608694,37.1,0.20652173913043478,24.50491803278689,18.373770491803274,49,34,884.8,53.90163934426229,121.7,14.452459016393444,9999.0,9999.0,0,0,0.0,0.0,0,0,481.0,37.64655172413793,116,36,1
sachayoj,Santiago Del Estero,NEA,2025-2026,-26.6749136,-61.8153369,336.3939382330953,-0.14,0,0,1.4,16.05217391304348,11.156521739130433,58,18,3,570.2,0.0,65.76086956521739,81.19999999999999,11,12.632608695652175,34.7,0.25,22.172131147540984,16.20327868852459,37,23,742.5000000000001,56.52459016393443,94.3,14.940983606557378,0.0,0.0,13,31,481.0,37.64655172413793,1,36,480.0,24.91176470588235,68,48,1
saladero mariano cabal,Santa Fe,CENTRO NORTE,2024-2025,-30.8795361,-60.037479,677.0428993244899,0.08,0,0,2.0,14.208695652173915,10.480434782608697,45,16,6,425.49999999999994,0.0,73.57608695652173,55.00000000000001,10,13.094565217391304,39.5,0.21739130434782608,20.9672131147541,15.822950819672132,37,18,669.0000000000001,63.90163934426229,101.6,14.804918032786885,9999.0,9999.0,0,0,0.0,0.0,0,0,3.0,1.0,6,4,0
saladero mariano cabal,Santa Fe,CENTRO NORTE,2025-2026,-30.8795361,-60.037479,677.0428993244899,-0.14,1,0,-1.2,13.001086956521737,8.76304347826087,31,4,1,305.8,-1.2,76.06521739130434,232.7,14,11.255434782608695,35.7,0.20652173913043478,18.88688524590164,14.024590163934425,22,9,542.3000000000001,67.72131147540983,219.7,12.801639344262297,25.19573045124009,34.739992819203714,12,56,3.0,1.0,0,4,8.0,3.125,8,4,1
